Transglutaminase_0,EGFR_0	0.382855161943	0.515877894773	37	30	67	61	67	128	104	91
MSH6_1,ATM_0	-1.16663219807	0.0689934041744	35	38	69	53	73	122	104	91
Chk1_1,EGFR_0	0.311008344705	0.328676406055	33	27	71	64	60	135	104	91
XRCC1_0,ATM_0	-0.491108322109	0.62151860459	32	31	72	60	63	132	104	91
FoxM1_1,NDRG1_pT346_0	-0.62201668941	0.980627057387	30	30	74	61	60	135	104	91
GAPDH_0,BRCA2_0	-0.346454796841	0.679325061166	33	31	71	60	64	131	104	91
PI3K-p110-alpha_1,IGFBP2_1	0.933025034115	0.158785939221	35	25	69	66	60	135	104	91
GATA3_0,eIF4E_0,Beclin_0	0.454076113192	0.557429348185	34	27	70	64	61	134	104	91
PI3K-p110-alpha_1,MIG-6_1	1.55504172353	0.103714229943	37	23	67	68	60	135	104	91
C-Raf_1,Raptor_0	-0.328792278328	0.778497797467	32	30	72	61	62	133	104	91
p90RSK_1,Dvl3_1	-0.311008344705	0.790841098589	31	29	73	62	60	135	104	91
GSK3-alpha-beta_pS21_S9_0,Beclin_0,ATM_0	-0.637035039261	0.164999099271	31	31	73	60	62	133	104	91
PAI-1_1,Raptor_0	-0.784313286423	0.571680987906	30	31	74	60	61	134	104	91
VEGFR2_0,p70S6K_0,HSP70_0	1.073270813	0.102503362331	36	25	68	66	61	134	104	91
PI3K-p110-alpha_1,HER2_pY1248_0	-0.62201668941	0.172049971621	30	30	74	61	60	135	104	91
mTOR_pS2448_1,4E-BP1_pT70_0	-0.311008344705	0.285536758472	31	29	73	62	60	135	104	91
FoxM1_1,MAPK_pT202_Y204_0	0.933025034115	0.613806380749	35	25	69	66	60	135	104	91
GATA3_0,Akt_pS473_0	0.311008344705	0.921704088055	33	27	71	64	60	135	104	91
HER2_1,ACVRL1_1	0.933025034115	0.605830662739	35	25	69	66	60	135	104	91
VHL_1,Bcl-xL_1	2.06533895523	0.177289904439	47	28	57	63	75	120	104	91
Dvl3_1,Caspase-7_cleavedD198_1	0.311008344705	0.0801817127992	33	27	71	64	60	135	104	91
AMPK_pT172_1,N-Ras_0	-0.933025034115	0.245935977894	29	31	75	60	60	135	104	91
MSH6_1,Rictor_0	-0.82616113893	0.116061618159	33	34	71	57	67	128	104	91
PR_1,Chk1_1	-0.311008344705	0.989138163133	31	29	73	62	60	135	104	91
GSK3-alpha-beta_1,VEGFR2_0	-1.55504172353	0.21375364192	27	33	77	58	60	135	104	91
PDK1_0,Chk2_pT68_0	-0.970728335042	0.81659334882	32	34	72	57	66	129	104	91
FoxM1_1,JAB1_0	-0.62201668941	0.683026174764	30	30	74	61	60	135	104	91
