Mre11_2,Cyclin_D1_1,P-Cadherin_0	1.64034958263	0.223007662627	53	57	51	34	110	85	104	91
YB-1_2,TAZ_0	-0.385964607679	0.211180104322	60	50	44	41	110	85	104	91
YAP_1,ARHI_1	-0.0964911519196	0.417816419084	59	51	45	40	110	85	104	91
Src_1,Chk2_1	-1.54385843071	0.0421229444707	64	46	40	45	110	85	104	91
eIF4E_2,HSP70_0	0.771929215357	0.963353461107	56	54	48	37	110	85	104	91
Bim_2,JNK2_1	-0.964911519196	0.526571820061	62	48	42	43	110	85	104	91
AR_2,N-Cadherin_0	-1.08558834302	0.666248456785	64	49	40	42	113	82	104	91
Acetyl-a-Tubulin-Lys40_2,ACC_pS79_1	-2.99122570951	0.00113917337398	69	41	35	50	110	85	104	91
Paxillin_1,p38_MAPK_1	0.192982303839	0.716381608751	58	52	46	39	110	85	104	91
Myosin-IIa_pS1943_1,LKB1_1,Annexin-1_1	2.50876994991	0.0202659972599	50	60	54	31	110	85	104	91
p90RSK_1,HSP70_0,Chk1_0	-1.25438497496	0.429347069467	63	47	41	44	110	85	104	91
GAB2_2,Dvl3_0	0.117201807735	0.950653303384	62	55	42	36	117	78	104	91
LKB1_1,Cyclin_D1_1,Collagen_VI_0	2.79824340567	0.0890908099605	49	61	55	30	110	85	104	91
PKC-delta_pS664_2,Bax_2,B-Raf_0	-0.675438063437	0.678942733548	61	49	43	42	110	85	104	91
PKC-delta_pS664_2,Annexin-1_1,c-Jun_pS73_0	0.347852128273	0.898116683974	58	53	46	38	111	84	104	91
PI3K-p85_2,GSK3-alpha-beta_2	-0.21324056738	0.998535822535	61	52	43	39	113	82	104	91
Bax_2,YB-1_pS102_1,TAZ_0	-0.675438063437	0.32033859813	61	49	43	42	110	85	104	91
ATM_1,Ku80_0,Chk1_0	-2.41227879799	0.0612366033977	67	43	37	48	110	85	104	91
Bim_2,AMPK_alpha_0	0.482455759598	0.371622569491	57	53	47	38	110	85	104	91
